005517,Aeromonas popoffii,A. popoffii,005517.txt,005517_abbreviated.txt
005518,Rhodopirellula europaea,R. europaea,005518.txt,005518_abbreviated.txt
005519,UBA10364 sp002378005,U. sp002378005,005519.txt,005519_abbreviated.txt
005520,Ruminobacter sp002309455,R. sp002309455,005520.txt,005520_abbreviated.txt
005521,UBA7541 sp003223215,U. sp003223215,005521.txt,005521_abbreviated.txt
005522,Polynucleobacter sp900176405,P. sp900176405,005522.txt,005522_abbreviated.txt
005523,Fibrobacter sp002210285,F. sp002210285,005523.txt,005523_abbreviated.txt
005524,Rhodovulum visakhapatnamense,R. visakhapatnamense,005524.txt,005524_abbreviated.txt
005525,Devosia sp004005995,D. sp004005995,005525.txt,005525_abbreviated.txt
005526,Azospirillum melinis,A. melinis,005526.txt,005526_abbreviated.txt
005527,OLB17 sp002333435,O. sp002333435,005527.txt,005527_abbreviated.txt
005528,Frankia sp902812705,F. sp902812705,005528.txt,005528_abbreviated.txt
005529,Winogradskyella sp013003655,W. sp013003655,005529.txt,005529_abbreviated.txt
005530,Gilliamella bombicola,G. bombicola,005530.txt,005530_abbreviated.txt
005531,Pelagibacter sp902586025,P. sp902586025,005531.txt,005531_abbreviated.txt
005532,UBA11657 sp002296125,U. sp002296125,005532.txt,005532_abbreviated.txt
005533,AWTP1-31 sp903946795,AWTP1-31 sp903946795,005533.txt,005533_abbreviated.txt
005534,M3007 sp903905445,M. sp903905445,005534.txt,005534_abbreviated.txt
005535,Pseudoalteromonas phenolica,P. phenolica,005535.txt,005535_abbreviated.txt
005536,Prevotella sp900315105,P. sp900315105,005536.txt,005536_abbreviated.txt
005537,Flavobacterium sp903838055,F. sp903838055,005537.txt,005537_abbreviated.txt
005538,Corynebacterium singulare,C. singulare,005538.txt,005538_abbreviated.txt
005539,Sodaliphilus sp902779125,S. sp902779125,005539.txt,005539_abbreviated.txt
005540,Aminobacter aganoensis,A. aganoensis,005540.txt,005540_abbreviated.txt
005541,2-02-FULL-45-21 sp001805845,2-02-FULL-45-21 sp001805845,005541.txt,005541_abbreviated.txt
005542,UBA9145 sp002727755,U. sp002727755,005542.txt,005542_abbreviated.txt
005543,XYB1-36-10 sp001821375,XYB1-36-10 sp001821375,005543.txt,005543_abbreviated.txt
005544,SLCK01 sp007125845,S. sp007125845,005544.txt,005544_abbreviated.txt
005545,WLWN01 sp012103575,W. sp012103575,005545.txt,005545_abbreviated.txt
005546,Rhodoferax sp903928635,R. sp903928635,005546.txt,005546_abbreviated.txt
005547,MED-G14 sp002691165,MED-G14 sp002691165,005547.txt,005547_abbreviated.txt
005548,Enterococcus phoeniculicola,E. phoeniculicola,005548.txt,005548_abbreviated.txt
005549,Levilactobacillus parabrevis,L. parabrevis,005549.txt,005549_abbreviated.txt
005550,UBA1191 sp900545775,U. sp900545775,005550.txt,005550_abbreviated.txt
005551,RH-AL1 sp901457705,RH-AL1 sp901457705,005551.txt,005551_abbreviated.txt
005552,Sphingopyxis sp001427085,S. sp001427085,005552.txt,005552_abbreviated.txt
005553,BRH-c8a sp000961575,BRH-c8a sp000961575,005553.txt,005553_abbreviated.txt
005554,DSGV01 sp011057325,D. sp011057325,005554.txt,005554_abbreviated.txt
005555,Chitinimonas taiwanensis,C. taiwanensis,005555.txt,005555_abbreviated.txt
005556,CAIWXQ01 sp903916675,C. sp903916675,005556.txt,005556_abbreviated.txt
005557,CAG-273 sp003507395,CAG-273 sp003507395,005557.txt,005557_abbreviated.txt
005558,Acinetobacter kyonggiensis,A. kyonggiensis,005558.txt,005558_abbreviated.txt
005559,JAAXHH01 sp009841265,J. sp009841265,005559.txt,005559_abbreviated.txt
005560,Chlorogloeopsis fritschii,C. fritschii,005560.txt,005560_abbreviated.txt
005561,Dokdonella sp003142815,D. sp003142815,005561.txt,005561_abbreviated.txt
005562,Filomicrobium insigne,F. insigne,005562.txt,005562_abbreviated.txt
005563,Aphanocapsa feldmannii,A. feldmannii,005563.txt,005563_abbreviated.txt
005564,GCA-2753745 sp903908245,GCA-2753745 sp903908245,005564.txt,005564_abbreviated.txt
005565,Tepidanaerobacter syntrophicus,T. syntrophicus,005565.txt,005565_abbreviated.txt
005566,Streptomyces wedmorensis,S. wedmorensis,005566.txt,005566_abbreviated.txt
005567,Bifidobacterium minimum,B. minimum,005567.txt,005567_abbreviated.txt
005568,Thioglobus sp902509905,T. sp902509905,005568.txt,005568_abbreviated.txt
005569,SXYR01 sp903951405,S. sp903951405,005569.txt,005569_abbreviated.txt
005570,Croceitalea sp013001145,C. sp013001145,005570.txt,005570_abbreviated.txt
005571,Micrococcus flavus,M. flavus,005571.txt,005571_abbreviated.txt
005572,CG2-30-49-12 sp001873675,CG2-30-49-12 sp001873675,005572.txt,005572_abbreviated.txt
005573,Streptomyces sp001280125,S. sp001280125,005573.txt,005573_abbreviated.txt
005574,CAIMZW01 sp903850565,C. sp903850565,005574.txt,005574_abbreviated.txt
005575,Olegusella massiliensis,O. massiliensis,005575.txt,005575_abbreviated.txt
005576,Ruminiclostridium sp002437415,R. sp002437415,005576.txt,005576_abbreviated.txt
005577,Pelagibacter sp902543245,P. sp902543245,005577.txt,005577_abbreviated.txt
005578,Mucilaginibacter sp002403905,M. sp002403905,005578.txt,005578_abbreviated.txt
005579,Rhizobium sp002117485,R. sp002117485,005579.txt,005579_abbreviated.txt
005580,Flavobacterium sp000813005,F. sp000813005,005580.txt,005580_abbreviated.txt
005581,2-12-FULL-45-10 sp001777995,2-12-FULL-45-10 sp001777995,005581.txt,005581_abbreviated.txt
005582,Alcanivorax dieselolei,A. dieselolei,005582.txt,005582_abbreviated.txt
005583,Neisseria zoodegmatis,N. zoodegmatis,005583.txt,005583_abbreviated.txt
005584,SZUA-46 sp903893445,SZUA-46 sp903893445,005584.txt,005584_abbreviated.txt
005585,Aquabacterium parvum,A. parvum,005585.txt,005585_abbreviated.txt
005586,Siminovitchia fordii,S. fordii,005586.txt,005586_abbreviated.txt
005587,Hydrogenophaga sp001770905,H. sp001770905,005587.txt,005587_abbreviated.txt
005588,CG1-02-40-25 sp001872305,CG1-02-40-25 sp001872305,005588.txt,005588_abbreviated.txt
005589,ZC4RG30 sp903868595,Z. sp903868595,005589.txt,005589_abbreviated.txt
005590,Sulfurospirillum sp000743525,S. sp000743525,005590.txt,005590_abbreviated.txt
005591,UBA12086 sp002784795,U. sp002784795,005591.txt,005591_abbreviated.txt
005592,Campylobacter rectus,C. rectus,005592.txt,005592_abbreviated.txt
005593,UBA1179 sp002340405,U. sp002340405,005593.txt,005593_abbreviated.txt
005594,Prevotella sp000436595,P. sp000436595,005594.txt,005594_abbreviated.txt
005595,Pelagibacter sp003281725,P. sp003281725,005595.txt,005595_abbreviated.txt
005596,SKNL01 sp007120385,S. sp007120385,005596.txt,005596_abbreviated.txt
005597,UBA2912 sp900314845,U. sp900314845,005597.txt,005597_abbreviated.txt
005598,Sphingobacterium thalpophilum,S. thalpophilum,005598.txt,005598_abbreviated.txt
005599,Corynebacterium riegelii,C. riegelii,005599.txt,005599_abbreviated.txt
005600,BMS3Bbin01 sp002897675,B. sp002897675,005600.txt,005600_abbreviated.txt
005601,CAG-354 sp001915925,CAG-354 sp001915925,005601.txt,005601_abbreviated.txt
005602,Cytobacillus horneckiae,C. horneckiae,005602.txt,005602_abbreviated.txt
005603,Mesoplasma coleopterae,M. coleopterae,005603.txt,005603_abbreviated.txt
005604,Streptomyces leeuwenhoekii,S. leeuwenhoekii,005604.txt,005604_abbreviated.txt
005605,Pantoea rwandensis,P. rwandensis,005605.txt,005605_abbreviated.txt
005606,Clostridium amazonitimonense,C. amazonitimonense,005606.txt,005606_abbreviated.txt
005607,Nocardia jinanensis,N. jinanensis,005607.txt,005607_abbreviated.txt
005608,Streptomyces iakyrus,S. iakyrus,005608.txt,005608_abbreviated.txt
005609,Lachnoclostridium sp000765215,L. sp000765215,005609.txt,005609_abbreviated.txt
005610,CAIYUN01 sp903872425,C. sp903872425,005610.txt,005610_abbreviated.txt
005611,AEGEAN-183 sp001628005,AEGEAN-183 sp001628005,005611.txt,005611_abbreviated.txt
005612,Luminiphilus sp002691565,L. sp002691565,005612.txt,005612_abbreviated.txt
005613,Pelagibacter sp902543575,P. sp902543575,005613.txt,005613_abbreviated.txt
005614,GWA2-33-14 sp001820215,GWA2-33-14 sp001820215,005614.txt,005614_abbreviated.txt
005615,Pelagibacter sp902562645,P. sp902562645,005615.txt,005615_abbreviated.txt
005616,Xanthomonas sacchari,X. sacchari,005616.txt,005616_abbreviated.txt
005617,Pelagibacter sp902541825,P. sp902541825,005617.txt,005617_abbreviated.txt
005618,GWC2-45-44 sp001824555,GWC2-45-44 sp001824555,005618.txt,005618_abbreviated.txt
005619,Proteus sp001722135,P. sp001722135,005619.txt,005619_abbreviated.txt
005620,Delta-02 sp002418985,Delta-02 sp002418985,005620.txt,005620_abbreviated.txt
005621,Pseudomonas inefficax,P. inefficax,005621.txt,005621_abbreviated.txt
005622,Lentilactobacillus otakiensis,L. otakiensis,005622.txt,005622_abbreviated.txt
005623,Oribacterium sp002449915,O. sp002449915,005623.txt,005623_abbreviated.txt
005624,Pseudomonas sp900110765,P. sp900110765,005624.txt,005624_abbreviated.txt
005625,UBA7597 sp900542935,U. sp900542935,005625.txt,005625_abbreviated.txt
005626,Planktophila dulcis,P. dulcis,005626.txt,005626_abbreviated.txt
005627,UBA3439 sp003212345,U. sp003212345,005627.txt,005627_abbreviated.txt
005628,Methyloumidiphilus sp903911305,M. sp903911305,005628.txt,005628_abbreviated.txt
005629,Palsa-1188 sp003160265,Palsa-1188 sp003160265,005629.txt,005629_abbreviated.txt
005630,MVCY01 sp002049985,M. sp002049985,005630.txt,005630_abbreviated.txt
005631,Rhodonellum psychrophilum,R. psychrophilum,005631.txt,005631_abbreviated.txt
005632,Sphingomonas sp001421355,S. sp001421355,005632.txt,005632_abbreviated.txt
005633,Palsa-1032 sp003169735,Palsa-1032 sp003169735,005633.txt,005633_abbreviated.txt
005634,Rathayibacter tanaceti,R. tanaceti,005634.txt,005634_abbreviated.txt
005635,Petrimonas mucosa,P. mucosa,005635.txt,005635_abbreviated.txt
005636,CAIPVR01 sp903868545,C. sp903868545,005636.txt,005636_abbreviated.txt
005637,Rhizobacter sp001425825,R. sp001425825,005637.txt,005637_abbreviated.txt
005638,Fen-1231 sp003171215,Fen-1231 sp003171215,005638.txt,005638_abbreviated.txt
005639,Enterobacter sp001888805,E. sp001888805,005639.txt,005639_abbreviated.txt
005640,Frankia soli,F. soli,005640.txt,005640_abbreviated.txt
005641,Thermacetogenium phaeum,T. phaeum,005641.txt,005641_abbreviated.txt
005642,UBA4763 sp002403455,U. sp002403455,005642.txt,005642_abbreviated.txt
005643,Buchananella hordeovulneris,B. hordeovulneris,005643.txt,005643_abbreviated.txt
005644,Hydrogenovibrio thermophilus,H. thermophilus,005644.txt,005644_abbreviated.txt
005645,Paraburkholderia caffeinilytica,P. caffeinilytica,005645.txt,005645_abbreviated.txt
005646,Chelativorans multitrophicus,C. multitrophicus,005646.txt,005646_abbreviated.txt
005647,Secundilactobacillus silagei,S. silagei,005647.txt,005647_abbreviated.txt
005648,Vibrio sp002873335,V. sp002873335,005648.txt,005648_abbreviated.txt
005649,HRBIN24 sp011380505,H. sp011380505,005649.txt,005649_abbreviated.txt
005650,RBG-16-40-8 sp903833275,RBG-16-40-8 sp903833275,005650.txt,005650_abbreviated.txt
005651,Brachyspira hampsonii,B. hampsonii,005651.txt,005651_abbreviated.txt
005652,Paenibacillus darwinianus,P. darwinianus,005652.txt,005652_abbreviated.txt
005653,Companilactobacillus alimentarius,C. alimentarius,005653.txt,005653_abbreviated.txt
005654,Ruminococcus sp000437175,R. sp000437175,005654.txt,005654_abbreviated.txt
005655,Emergencia timonensis,E. timonensis,005655.txt,005655_abbreviated.txt
005656,Trichococcus pasteurii,T. pasteurii,005656.txt,005656_abbreviated.txt
005657,CAIXXC01 sp903923205,C. sp903923205,005657.txt,005657_abbreviated.txt
005658,Janthinobacterium sp014200725,J. sp014200725,005658.txt,005658_abbreviated.txt
005659,Cetobacterium somerae,C. somerae,005659.txt,005659_abbreviated.txt
005660,UBA2856 sp900313765,U. sp900313765,005660.txt,005660_abbreviated.txt
005661,Collinsella sp900541125,C. sp900541125,005661.txt,005661_abbreviated.txt
005662,Thiobacillus sp001897705,T. sp001897705,005662.txt,005662_abbreviated.txt
005663,UBA3305 sp002373555,U. sp002373555,005663.txt,005663_abbreviated.txt
005664,Bacteroides togonis,B. togonis,005664.txt,005664_abbreviated.txt
005665,Porphyromonas asaccharolytica,P. asaccharolytica,005665.txt,005665_abbreviated.txt
005666,Alistipes sp900021155,A. sp900021155,005666.txt,005666_abbreviated.txt
005667,Mycobacterium koreense,M. koreense,005667.txt,005667_abbreviated.txt
005668,GCA-002780085 sp002791435,GCA-002780085 sp002791435,005668.txt,005668_abbreviated.txt
005669,UBA1924 sp002337545,U. sp002337545,005669.txt,005669_abbreviated.txt
005670,Treponema sp002394685,T. sp002394685,005670.txt,005670_abbreviated.txt
005671,Lactobacillus pasteurii,L. pasteurii,005671.txt,005671_abbreviated.txt
005672,Helicobacter pametensis,H. pametensis,005672.txt,005672_abbreviated.txt
005673,GCA-2717485 sp002717485,GCA-2717485 sp002717485,005673.txt,005673_abbreviated.txt
005674,Kytococcus sedentarius,K. sedentarius,005674.txt,005674_abbreviated.txt
005675,Rhodoluna sp903834635,R. sp903834635,005675.txt,005675_abbreviated.txt
005676,Streptomyces sp001426585,S. sp001426585,005676.txt,005676_abbreviated.txt
005677,Hydrogenedens terephthalicus,H. terephthalicus,005677.txt,005677_abbreviated.txt
005678,PUPG01 sp007120675,P. sp007120675,005678.txt,005678_abbreviated.txt
005679,UBA4372 sp900320715,U. sp900320715,005679.txt,005679_abbreviated.txt
005680,CAG-791 sp902789735,CAG-791 sp902789735,005680.txt,005680_abbreviated.txt
005681,Chryseobacterium oranimense,C. oranimense,005681.txt,005681_abbreviated.txt
005682,Pelagibacter sp902634885,P. sp902634885,005682.txt,005682_abbreviated.txt
005683,Psychrobacter alimentarius,P. alimentarius,005683.txt,005683_abbreviated.txt
005684,UBA733 sp900317295,U. sp900317295,005684.txt,005684_abbreviated.txt
005685,Budvicia aquatica,B. aquatica,005685.txt,005685_abbreviated.txt
005686,Caldicellulosiruptor saccharolyticus,C. saccharolyticus,005686.txt,005686_abbreviated.txt
005687,UBA2100 sp002331495,U. sp002331495,005687.txt,005687_abbreviated.txt
005688,Tepidiphilus sp006980785,T. sp006980785,005688.txt,005688_abbreviated.txt
005689,Streptococcus chosunense,S. chosunense,005689.txt,005689_abbreviated.txt
005690,Pseudomonas ovata,P. ovata,005690.txt,005690_abbreviated.txt
005691,Sulfobacillus thermotolerans,S. thermotolerans,005691.txt,005691_abbreviated.txt
005692,Demequina rhizosphaerae,D. rhizosphaerae,005692.txt,005692_abbreviated.txt
005693,CAIVHB01 sp903893215,C. sp903893215,005693.txt,005693_abbreviated.txt
005694,Mycobacterium innocens,M. innocens,005694.txt,005694_abbreviated.txt
005695,Paraburkholderia eburnea,P. eburnea,005695.txt,005695_abbreviated.txt
005696,Ruminococcus sp900314975,R. sp900314975,005696.txt,005696_abbreviated.txt
005697,SXYR01 sp903920455,S. sp903920455,005697.txt,005697_abbreviated.txt
005698,Erythrobacter aureus,E. aureus,005698.txt,005698_abbreviated.txt
005699,Lachnospira sp000437735,L. sp000437735,005699.txt,005699_abbreviated.txt
005700,Mesorhizobium erdmanii,M. erdmanii,005700.txt,005700_abbreviated.txt
005701,RUG147 sp900315495,R. sp900315495,005701.txt,005701_abbreviated.txt
005702,Bin75 sp009840285,B. sp009840285,005702.txt,005702_abbreviated.txt
005703,CAG-451 sp000438295,CAG-451 sp000438295,005703.txt,005703_abbreviated.txt
005704,Mediterraneibacter sp900555215,M. sp900555215,005704.txt,005704_abbreviated.txt
005705,Alishewanella agri,A. agri,005705.txt,005705_abbreviated.txt
005706,Gottfriedia sp002556365,G. sp002556365,005706.txt,005706_abbreviated.txt
005707,Chlorobium sp903822595,C. sp903822595,005707.txt,005707_abbreviated.txt
005708,Rivularia sp002361335,R. sp002361335,005708.txt,005708_abbreviated.txt
005709,UBA10015 sp003522725,U. sp003522725,005709.txt,005709_abbreviated.txt
005710,Rhodoferax sp903954045,R. sp903954045,005710.txt,005710_abbreviated.txt
005711,Mycobacterium sp001666755,M. sp001666755,005711.txt,005711_abbreviated.txt
005712,Dickeya aquatica,D. aquatica,005712.txt,005712_abbreviated.txt
005713,CAIVAT01 sp903913885,C. sp903913885,005713.txt,005713_abbreviated.txt
005714,Kryptonium tengchongense,K. tengchongense,005714.txt,005714_abbreviated.txt
005715,Phycicoccus endophyticus,P. endophyticus,005715.txt,005715_abbreviated.txt
005716,HRBIN16 sp011053695,H. sp011053695,005716.txt,005716_abbreviated.txt
005717,Hyphomonas pacifica,H. pacifica,005717.txt,005717_abbreviated.txt
005718,Corynebacterium vitaeruminis,C. vitaeruminis,005718.txt,005718_abbreviated.txt
005719,SLSP01 sp007130345,S. sp007130345,005719.txt,005719_abbreviated.txt
005720,SXXZ01 sp005805505,S. sp005805505,005720.txt,005720_abbreviated.txt
005721,CAIPMZ01 sp903885965,C. sp903885965,005721.txt,005721_abbreviated.txt
005722,Microcystis novacekii,M. novacekii,005722.txt,005722_abbreviated.txt
005723,Acidithiobacillus ferridurans,A. ferridurans,005723.txt,005723_abbreviated.txt
005724,GWA2-35-9 sp002793435,GWA2-35-9 sp002793435,005724.txt,005724_abbreviated.txt
005725,Bacillus xiamenensis,B. xiamenensis,005725.txt,005725_abbreviated.txt
005726,Azoarcus communis,A. communis,005726.txt,005726_abbreviated.txt
005727,Aliarcobacter ellisii,A. ellisii,005727.txt,005727_abbreviated.txt
005728,UBA8592 sp002724825,U. sp002724825,005728.txt,005728_abbreviated.txt
005729,BMS3ABIN06 sp002897895,B. sp002897895,005729.txt,005729_abbreviated.txt
005730,CAIPUE01 sp903868125,C. sp903868125,005730.txt,005730_abbreviated.txt
005731,Mucilaginibacter rubeus,M. rubeus,005731.txt,005731_abbreviated.txt
005732,Rothia massiliensis,R. massiliensis,005732.txt,005732_abbreviated.txt
005733,Rhodoglobus amurskyensis,R. amurskyensis,005733.txt,005733_abbreviated.txt
005734,HO2-45-11b sp001817055,HO2-45-11b sp001817055,005734.txt,005734_abbreviated.txt
005735,Methylocystis sp903870245,M. sp903870245,005735.txt,005735_abbreviated.txt
005736,UBA1232 sp004561775,U. sp004561775,005736.txt,005736_abbreviated.txt
005737,Prevotella maculosa,P. maculosa,005737.txt,005737_abbreviated.txt
005738,Prevotella sp900320905,P. sp900320905,005738.txt,005738_abbreviated.txt
005739,Barb7 sp001657575,B. sp001657575,005739.txt,005739_abbreviated.txt
005740,Dysgonomonas capnocytophagoides,D. capnocytophagoides,005740.txt,005740_abbreviated.txt
005741,Advenella faeciporci,A. faeciporci,005741.txt,005741_abbreviated.txt
005742,Pseudanabaena sp903819605,P. sp903819605,005742.txt,005742_abbreviated.txt
005743,RC9 sp900320385,R. sp900320385,005743.txt,005743_abbreviated.txt
005744,SAR86A sp902591925,S. sp902591925,005744.txt,005744_abbreviated.txt
005745,UBA10003 sp003514455,U. sp003514455,005745.txt,005745_abbreviated.txt
005746,Prosthecochloris aestuarii,P. aestuarii,005746.txt,005746_abbreviated.txt
005747,Gordonia sp000143885,G. sp000143885,005747.txt,005747_abbreviated.txt
005748,Terrisporobacter glycolicus,T. glycolicus,005748.txt,005748_abbreviated.txt
005749,Cupriavidus pinatubonensis,C. pinatubonensis,005749.txt,005749_abbreviated.txt
005750,Mycoplasmopsis bovigenitalium,M. bovigenitalium,005750.txt,005750_abbreviated.txt
005751,Chryseobacterium populi,C. populi,005751.txt,005751_abbreviated.txt
005752,Rhodopseudomonas pentothenatexigens,R. pentothenatexigens,005752.txt,005752_abbreviated.txt
005753,HRBIN15 sp011055025,H. sp011055025,005753.txt,005753_abbreviated.txt
005754,SXNL01 sp005777185,S. sp005777185,005754.txt,005754_abbreviated.txt
005755,CAIQLG01 sp903872565,C. sp903872565,005755.txt,005755_abbreviated.txt
005756,UBA2664 sp003559375,U. sp003559375,005756.txt,005756_abbreviated.txt
005757,Moorea bouillonii,M. bouillonii,005757.txt,005757_abbreviated.txt
005758,40CM-4-68-19 sp005879535,40CM-4-68-19 sp005879535,005758.txt,005758_abbreviated.txt
005759,Notoacmeibacter marinus,N. marinus,005759.txt,005759_abbreviated.txt
005760,UBA1724 sp900548225,U. sp900548225,005760.txt,005760_abbreviated.txt
005761,WO2-46-25 sp001775835,WO2-46-25 sp001775835,005761.txt,005761_abbreviated.txt
005762,Dolosicoccus paucivorans,D. paucivorans,005762.txt,005762_abbreviated.txt
005763,UBA6984 sp003258725,U. sp003258725,005763.txt,005763_abbreviated.txt
005764,Erythrobacter sp009995225,E. sp009995225,005764.txt,005764_abbreviated.txt
005765,Pelagibacter sp902612325,P. sp902612325,005765.txt,005765_abbreviated.txt
005766,CAG-83 sp900545495,CAG-83 sp900545495,005766.txt,005766_abbreviated.txt
005767,UBA3031 sp002367635,U. sp002367635,005767.txt,005767_abbreviated.txt
005768,Chitinophaga ginsengisegetis,C. ginsengisegetis,005768.txt,005768_abbreviated.txt
005769,Pelagibacter sp902597335,P. sp902597335,005769.txt,005769_abbreviated.txt
005770,Halomonas desiderata,H. desiderata,005770.txt,005770_abbreviated.txt
005771,Prevotella sp900315035,P. sp900315035,005771.txt,005771_abbreviated.txt
005772,Massilia sp001426525,M. sp001426525,005772.txt,005772_abbreviated.txt
005773,Rhodoferax sp903927295,R. sp903927295,005773.txt,005773_abbreviated.txt
005774,EC70 sp002684575,E. sp002684575,005774.txt,005774_abbreviated.txt
005775,Flavobacterium sp000169355,F. sp000169355,005775.txt,005775_abbreviated.txt
005776,UBA4064 sp002382065,U. sp002382065,005776.txt,005776_abbreviated.txt
005777,CAG-272 sp000433515,CAG-272 sp000433515,005777.txt,005777_abbreviated.txt
005778,Mycobacterium thermoresistibile,M. thermoresistibile,005778.txt,005778_abbreviated.txt
005779,Salegentibacter salarius,S. salarius,005779.txt,005779_abbreviated.txt
005780,Afipia felis,A. felis,005780.txt,005780_abbreviated.txt
005781,AR31 sp003221515,A. sp003221515,005781.txt,005781_abbreviated.txt
005782,YA12-FULL-51-18 sp903867985,YA12-FULL-51-18 sp903867985,005782.txt,005782_abbreviated.txt
005783,Rubrivirga sp002283555,R. sp002283555,005783.txt,005783_abbreviated.txt
005784,Synechococcus sp003210735,S. sp003210735,005784.txt,005784_abbreviated.txt
005785,R2A130 sp011087605,R. sp011087605,005785.txt,005785_abbreviated.txt
005786,Geofilum sp002411385,G. sp002411385,005786.txt,005786_abbreviated.txt
005787,Eubacterium sp000433975,E. sp000433975,005787.txt,005787_abbreviated.txt
005788,UBA1711 sp900320975,U. sp900320975,005788.txt,005788_abbreviated.txt
005789,Synechococcus sp900474185,S. sp900474185,005789.txt,005789_abbreviated.txt
005790,B68-G9 sp003645885,B68-G9 sp003645885,005790.txt,005790_abbreviated.txt
005791,Rickettsiella sp002290645,R. sp002290645,005791.txt,005791_abbreviated.txt
005792,Planktophila lacus,P. lacus,005792.txt,005792_abbreviated.txt
005793,Lederbergia galactosidilyticus,L. galactosidilyticus,005793.txt,005793_abbreviated.txt
005794,Stappia sp900185725,S. sp900185725,005794.txt,005794_abbreviated.txt
005795,Mesoplasma grammopterae,M. grammopterae,005795.txt,005795_abbreviated.txt
005796,CAIKLP01 sp903951325,C. sp903951325,005796.txt,005796_abbreviated.txt
005797,Cloacibacillus evryensis,C. evryensis,005797.txt,005797_abbreviated.txt
005798,UBA1315 sp903906515,U. sp903906515,005798.txt,005798_abbreviated.txt
005799,GCA-2711125 sp002711125,GCA-2711125 sp002711125,005799.txt,005799_abbreviated.txt
005800,Gordonia bronchialis,G. bronchialis,005800.txt,005800_abbreviated.txt
005801,Butyrivibrio sp000421405,B. sp000421405,005801.txt,005801_abbreviated.txt
005802,Acuticoccus yangtzensis,A. yangtzensis,005802.txt,005802_abbreviated.txt
005803,Mycobacterium hiberniae,M. hiberniae,005803.txt,005803_abbreviated.txt
005804,NK4A136 sp000421045,N. sp000421045,005804.txt,005804_abbreviated.txt
005805,Pseudoxanthomonas spadix,P. spadix,005805.txt,005805_abbreviated.txt
005806,Fabibacter sp002477595,F. sp002477595,005806.txt,005806_abbreviated.txt
005807,SLDG01 sp007125355,S. sp007125355,005807.txt,005807_abbreviated.txt
005808,Limnohabitans sp903886485,L. sp903886485,005808.txt,005808_abbreviated.txt
005809,Neptuniibacter sp002435145,N. sp002435145,005809.txt,005809_abbreviated.txt
005810,Phocaeicola sp002493165,P. sp002493165,005810.txt,005810_abbreviated.txt
005811,Mogibacterium timidum,M. timidum,005811.txt,005811_abbreviated.txt
005812,Bordetella sp002261265,B. sp002261265,005812.txt,005812_abbreviated.txt
005813,Treponema porcinum,T. porcinum,005813.txt,005813_abbreviated.txt
005814,Rhodococcus maanshanensis,R. maanshanensis,005814.txt,005814_abbreviated.txt
005815,Cellulomonas fimi,C. fimi,005815.txt,005815_abbreviated.txt
005816,Ochrobactrum pecoris,O. pecoris,005816.txt,005816_abbreviated.txt
005817,2-12-FULL-50-11 sp001774395,2-12-FULL-50-11 sp001774395,005817.txt,005817_abbreviated.txt
005818,Bartonella schoenbuchensis,B. schoenbuchensis,005818.txt,005818_abbreviated.txt
005819,Pseudomonas versuta,P. versuta,005819.txt,005819_abbreviated.txt
005820,NZNC01 sp002692965,N. sp002692965,005820.txt,005820_abbreviated.txt
005821,VXNF01 sp009840735,V. sp009840735,005821.txt,005821_abbreviated.txt
005822,Saccharofermentans sp003149065,S. sp003149065,005822.txt,005822_abbreviated.txt
005823,Lawsonibacter sp900066825,L. sp900066825,005823.txt,005823_abbreviated.txt
005824,Paraburkholderia terrae,P. terrae,005824.txt,005824_abbreviated.txt
005825,CACIIZ01 sp902578545,C. sp902578545,005825.txt,005825_abbreviated.txt
005826,SKLX01 sp007121375,S. sp007121375,005826.txt,005826_abbreviated.txt
005827,Prochlorococcus sp003210285,P. sp003210285,005827.txt,005827_abbreviated.txt
005828,CAIWKO01 sp903913285,C. sp903913285,005828.txt,005828_abbreviated.txt
005829,Bradyrhizobium sp000015165,B. sp000015165,005829.txt,005829_abbreviated.txt
005830,Udaeobacter sp003218815,U. sp003218815,005830.txt,005830_abbreviated.txt
005831,Leisingera aquaemixtae,L. aquaemixtae,005831.txt,005831_abbreviated.txt
005832,UBA2912 sp900314775,U. sp900314775,005832.txt,005832_abbreviated.txt
005833,Fibrobacter sp003003115,F. sp003003115,005833.txt,005833_abbreviated.txt
005834,RUG563 sp902795275,R. sp902795275,005834.txt,005834_abbreviated.txt
005835,CAIYTD01 sp903928955,C. sp903928955,005835.txt,005835_abbreviated.txt
005836,Basfia bettyae,B. bettyae,005836.txt,005836_abbreviated.txt
005837,Rhodocyclus tenuis,R. tenuis,005837.txt,005837_abbreviated.txt
005838,Paenibacillus sp000411255,P. sp000411255,005838.txt,005838_abbreviated.txt
005839,Microbacterium barkeri,M. barkeri,005839.txt,005839_abbreviated.txt
005840,Syner-03 sp002306075,Syner-03 sp002306075,005840.txt,005840_abbreviated.txt
005841,Cyanobium sp903935205,C. sp903935205,005841.txt,005841_abbreviated.txt
005842,Roseibacillus sp002686085,R. sp002686085,005842.txt,005842_abbreviated.txt
005843,Lactobacillus sp002418055,L. sp002418055,005843.txt,005843_abbreviated.txt
005844,Sediminibacterium sp009928005,S. sp009928005,005844.txt,005844_abbreviated.txt
005845,UBA4132 sp002380945,U. sp002380945,005845.txt,005845_abbreviated.txt
005846,Clostridium niameyense,C. niameyense,005846.txt,005846_abbreviated.txt
